-3.9582253,900.33716,0.0,0.0,-7.801322E-4,0.0,0.0,0.0,0.0
452.92352,371.50543,0.0,-2.7947006E-8,0.08926733,0.0,-1.8189894E-12,7.304817E-12,0.0
70.56868,283.41415,0.0,0.0,0.01390848,0.0,0.0,0.0,0.0
244.4377,-798.1952,0.0,-3.8097445E-9,0.048176568,0.0,-9.094947E-13,9.814896E-13,0.0
6.629467,-332.32126,0.0,0.0,0.001306611,0.0,0.0,0.0,0.0
8.199453,-164.20894,0.0,0.0,0.0016160418,0.0,0.0,0.0,0.0
-15.15913,-200.35655,0.0,0.0,-0.0029877343,0.0,0.0,0.0,0.0
-22.131622,-287.31403,0.0,0.0,-0.0043619527,0.0,0.0,0.0,0.0
10.607633,-216.94482,0.0,1.3969689E-8,0.0020906534,0.0,-5.1159077E-12,-3.782318E-12,0.0
-91.33148,-435.11694,0.0,0.0,-0.01800065,0.0,0.0,0.0,0.0
8.138008,-406.793,0.0,6.6581576E-9,0.0016039293,0.0,-4.8316906E-13,-1.7607504E-12,0.0
107.10233,93.965164,0.0,0.0,0.02110895,0.0,0.0,0.0,0.0
-1.7057657,993.62976,0.0,1.3463719E-10,-3.3619176E-4,0.0,7.1054274E-15,-3.5227457E-14,0.0
-66.96939,-726.2959,0.0,0.0,-0.013199091,0.0,0.0,0.0,0.0
19.58686,-417.22202,0.0,0.0,0.003860402,0.0,0.0,0.0,0.0
456.78067,197.78235,0.0,0.0,0.09002754,0.0,0.0,0.0,0.0
23.768185,484.92676,0.0,-4.798657E-9,0.0046844925,0.0,-3.2969183E-12,1.1897375E-12,0.0
-475.83453,92.00428,0.0,0.0,-0.093782894,0.0,0.0,0.0,0.0
49.30985,808.9513,0.0,0.0,0.009718548,0.0,0.0,0.0,0.0
60.197292,-725.6531,0.0,-5.2577045E-9,0.011864369,0.0,-2.2737368E-13,1.3767476E-12,0.0
-85.04671,-532.01996,0.0,0.0,-0.016761975,0.0,0.0,0.0,0.0
424.96442,943.7596,0.0,0.0,0.083756834,0.0,0.0,0.0,0.0
-75.801254,139.28842,0.0,0.0,-0.014939776,0.0,0.0,0.0,0.0
232.52719,-120.338486,0.0,-1.7457191E-8,0.04582911,0.0,-9.094947E-13,4.567882E-12,0.0
-18.286228,-218.1333,0.0,0.0,-0.0036040584,0.0,0.0,0.0,0.0
-70.14173,978.85376,0.0,3.4779957E-10,-0.0138243325,0.0,2.2737368E-13,-8.648087E-14,0.0
-41.62844,-961.554,0.0,-2.047236E-8,-0.00820459,0.0,4.774847E-12,5.4831556E-12,0.0
17.929195,273.93057,0.0,-7.1467503E-9,0.0035336819,0.0,-2.3305802E-12,1.8276862E-12,0.0
-7.9714656,187.95459,0.0,0.0,-0.0015711073,0.0,0.0,0.0,0.0
32.631157,267.86966,0.0,0.0,0.0064313207,0.0,0.0,0.0,0.0
210.522,258.15982,0.0,0.0,0.04149208,0.0,0.0,0.0,0.0
15.329169,486.4596,0.0,-4.292624E-4,0.0023862328,0.0,-1.7103423E-7,1.09126155E-7,0.0
