-1.34397648E8,-2.7723316E7,0.0,-3358.791,16282.814,0.0,0.0,0.0,0.0
-1.4946464E8,-1.9285786E7,0.0,-2030.25,15734.415,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.63928976E8,-5424154.5,0.0,-502.91,15198.962,0.0,0.0,0.0,0.0
-1.64531632E8,-5424146.0,0.0,-500.15158,15171.191,0.0,0.0,0.0,0.0
-1.64531632E8,-5424146.0,0.0,-500.15158,15171.191,0.0,0.0,0.0,0.0
-1.65134304E8,-4821468.0,0.0,-442.2257,15146.141,0.0,0.0,0.0,0.0
-1.65134304E8,-4821468.0,0.0,-442.2257,15146.141,0.0,0.0,0.0,0.0
-1.66942352E8,-3013445.0,0.0,-272.02295,15069.847,0.0,0.0,0.0,0.0
-1.68147712E8,-1808082.5,0.0,-161.48877,15018.103,0.0,0.0,0.0,0.0
-1.71763808E8,1205335.6,0.0,104.27801,14859.916,0.0,0.0,0.0,0.0
-1.7236648E8,1807960.0,0.0,155.58653,14833.238,0.0,0.0,0.0,0.0
-1.72969152E8,3013421.8,0.0,257.93262,14805.226,0.0,0.0,0.0,0.0
-1.7357184E8,3616077.2,0.0,307.87592,14778.054,0.0,0.0,0.0,0.0
-1.74174528E8,4218775.0,0.0,357.28647,14750.776,0.0,0.0,0.0,0.0
-1.74174528E8,4218775.0,0.0,357.28647,14750.776,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,4218863.0,0.0,355.44852,14725.365,0.0,0.0,0.0,0.0
-1.747772E8,3616176.2,0.0,304.70618,14727.072,0.0,0.0,0.0,0.0
-1.747772E8,3013408.8,0.0,253.9407,14728.518,0.0,0.0,0.0,0.0
-1.74174496E8,1807986.2,0.0,153.1727,14756.074,0.0,0.0,0.0,0.0
-1.7357184E8,602727.0,0.0,51.332935,14782.731,0.0,0.0,0.0,0.0
-1.72969152E8,-602726.44,0.0,-51.6014,14808.461,0.0,0.0,0.0,0.0
-1.72969152E8,-602726.44,0.0,-51.6014,14808.461,0.0,0.0,0.0,0.0
-1.72969152E8,-602726.44,0.0,-51.6014,14808.461,0.0,0.0,0.0,0.0
-1.72366464E8,-602722.2,0.0,-51.871914,14834.327,0.0,0.0,0.0,0.0
-1.72366464E8,-602722.2,0.0,-51.871914,14834.327,0.0,0.0,0.0,0.0
-1.7236648E8,26.026615,0.0,0.0022399416,14834.463,0.0,0.0,0.0,0.0
-1.7236648E8,26.026615,0.0,0.0022399416,14834.463,0.0,0.0,0.0,0.0
-1.72366464E8,602650.94,0.0,51.865784,14834.327,0.0,0.0,0.0,0.0
-1.72366464E8,602650.94,0.0,51.865784,14834.327,0.0,0.0,0.0,0.0
-1.72366464E8,602650.94,0.0,51.865784,14834.327,0.0,0.0,0.0,0.0
-1.72366496E8,1205290.8,0.0,103.72774,14833.919,0.0,0.0,0.0,0.0
-1.7236648E8,1807960.0,0.0,155.58653,14833.238,0.0,0.0,0.0,0.0
-1.7236648E8,2410673.5,0.0,207.44055,14832.286,0.0,0.0,0.0,0.0
-1.7236648E8,2410673.5,0.0,207.44055,14832.286,0.0,0.0,0.0,0.0
-1.72969168E8,4218794.0,0.0,361.0271,14801.992,0.0,0.0,0.0,0.0
-1.7357184E8,4821529.0,0.0,410.40518,14774.314,0.0,0.0,0.0,0.0
-1.7357184E8,4821529.0,0.0,410.40518,14774.314,0.0,0.0,0.0,0.0
-1.74174528E8,4821481.0,0.0,408.27448,14748.791,0.0,0.0,0.0,0.0
-1.74174528E8,4821481.0,0.0,408.27448,14748.791,0.0,0.0,0.0,0.0
-1.747772E8,5424217.5,0.0,456.87207,14721.168,0.0,0.0,0.0,0.0
-1.747772E8,5424217.5,0.0,456.87207,14721.168,0.0,0.0,0.0,0.0
-1.747772E8,5424217.5,0.0,456.87207,14721.168,0.0,0.0,0.0,0.0
-1.747772E8,5424217.5,0.0,456.87207,14721.168,0.0,0.0,0.0,0.0
-1.74777184E8,6026747.0,0.0,507.5362,14718.678,0.0,0.0,0.0,0.0
-1.75379888E8,6026765.5,0.0,504.9268,14693.455,0.0,0.0,0.0,0.0
-1.75379888E8,6026765.5,0.0,504.9268,14693.455,0.0,0.0,0.0,0.0
-1.75982544E8,6026808.0,0.0,502.34192,14668.362,0.0,0.0,0.0,0.0
-1.75982544E8,6026808.0,0.0,502.34192,14668.362,0.0,0.0,0.0,0.0
-1.7598256E8,6629426.0,0.0,552.4688,14665.656,0.0,0.0,0.0,0.0
-1.7598256E8,7232198.5,0.0,602.57965,14662.693,0.0,0.0,0.0,0.0
-1.7598256E8,7232198.5,0.0,602.57965,14662.693,0.0,0.0,0.0,0.0
-1.76585248E8,7232169.0,0.0,599.5001,14637.777,0.0,0.0,0.0,0.0
-1.77187904E8,7834795.0,0.0,646.0089,14609.823,0.0,0.0,0.0,0.0
-1.77790592E8,8437612.0,0.0,692.025,14581.797,0.0,0.0,0.0,0.0
