-1.51272688E8,5.2433132E7,0.0,5040.9077,14543.317,0.0,0.0,0.0,0.0
-1.51272688E8,5.2433132E7,0.0,5040.9077,14543.317,0.0,0.0,0.0,0.0
-1.51272672E8,5.3638556E7,0.0,5137.589,14489.1455,0.0,0.0,0.0,0.0
-1.51272672E8,5.424118E7,0.0,5185.4976,14461.781,0.0,0.0,0.0,0.0
-1.51272656E8,5.6049276E7,0.0,5327.531,14378.594,0.0,0.0,0.0,0.0
-1.51272704E8,5.6651884E7,0.0,5374.292,14350.513,0.0,0.0,0.0,0.0
-1.51272672E8,5.7254568E7,0.0,5420.7734,14322.262,0.0,0.0,0.0,0.0
-1.51272704E8,6.0267952E7,0.0,5648.8213,14178.556,0.0,0.0,0.0,0.0
-1.51272672E8,6.0870716E7,0.0,5693.5645,14149.344,0.0,0.0,0.0,0.0
-1.51272656E8,6.3281456E7,0.0,5869.57,14031.053,0.0,0.0,0.0,0.0
-1.51272672E8,6.6294832E7,0.0,6082.9385,13880.152,0.0,0.0,0.0,0.0
-1.51272672E8,6.6294832E7,0.0,6082.9385,13880.152,0.0,0.0,0.0,0.0
-1.51272688E8,6.6897452E7,0.0,6124.7207,13849.6,0.0,0.0,0.0,0.0
-1.51272704E8,6.9308152E7,0.0,6288.904,13726.2295,0.0,0.0,0.0,0.0
-1.51875392E8,7.111616E7,0.0,6377.6816,13620.152,0.0,0.0,0.0,0.0
-1.51875344E8,7.2924312E7,0.0,6494.7803,13526.3125,0.0,0.0,0.0,0.0
-1.5187536E8,7.3526968E7,0.0,6533.223,13494.854,0.0,0.0,0.0,0.0
-1.51875392E8,7.6540344E7,0.0,6721.073,13336.307,0.0,0.0,0.0,0.0
-1.5187536E8,7.7143024E7,0.0,6757.773,13304.368,0.0,0.0,0.0,0.0
-1.53080752E8,7.955372E7,0.0,6837.645,13157.296,0.0,0.0,0.0,0.0
-1.53080672E8,8.015652E7,0.0,6872.793,13125.467,0.0,0.0,0.0,0.0
-1.53080704E8,8.3169864E7,0.0,7044.258,12965.512,0.0,0.0,0.0,0.0
-1.51272688E8,7.352692E7,0.0,6564.84,13506.358,0.0,0.0,0.0,0.0
-1.5127264E8,7.8951152E7,0.0,6898.428,13217.583,0.0,0.0,0.0,0.0
-1.5127264E8,8.1964576E7,0.0,7073.559,13054.859,0.0,0.0,0.0,0.0
-1.51272624E8,8.2567232E7,0.0,7107.7197,13022.157,0.0,0.0,0.0,0.0
-1.53080768E8,8.49778E7,0.0,7143.783,12868.959,0.0,0.0,0.0,0.0
-1.53080704E8,8.6183232E7,0.0,7208.7646,12804.38,0.0,0.0,0.0,0.0
-1.53080768E8,8.9196568E7,0.0,7366.4033,12642.355,0.0,0.0,0.0,0.0
-1.53080752E8,6.3884012E7,0.0,5823.9097,13955.424,0.0,0.0,0.0,0.0
-1.5308072E8,6.8705528E7,0.0,6156.488,13717.086,0.0,0.0,0.0,0.0
