-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
-1.1450942E7,-2.10938E8,0.0,-13380.193,726.35474,0.0,0.0,0.0,0.0
